village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.3316041848104545,0.4042375031443177,0.31640831524488927,0.3785049797598974,0.06588646706826434,0.08944324875961644,0.34019452122312605,0.49624074204749374,0.2261420708110554
,,,,0.45311656950041274,0.5647364404060792,0.38338636590895986,0.4920612651502019,0.2150824246424195,0.2339763272950172,0.38376057091537713,0.8515406136361353,0.26891429970522895
,,,,0.43546735899586697,0.5350683090107886,0.38245393751507456,0.46082618616972126,0.18525393854708921,0.20834512711985134,0.39829312719564186,0.7582093479575635,0.2471255021160731
,,,,0.9274098355625555,1.2413270438159036,0.6106610066180556,0.8635373311745911,0.8116036583118593,1.011315806222144,0.6113183575193722,2.2290403842926025,0.38910652775713367
,,,,0.4832292016752826,0.6563726363777063,0.433100080425347,0.6137114672608847,0.14437459679400316,0.18776350838138323,0.4571630112633473,0.895097346169923,0.3715878407203111
,,,,0.47004161738284295,0.6517956211070708,0.40985741425366096,0.5535032211332717,0.17365445420324604,0.316543993137756,0.415355244981584,0.9449621140956879,0.3678331978706506
,,,,0.5509458714356164,0.7072254274261581,0.4768895165887577,0.6060431135977711,0.22155054492726944,0.3811816753248105,0.4234359044108378,1.048463861943582,0.27061425421633134
,,,,0.563470485755597,0.6522361737259479,0.5030791653699173,0.6208233042664975,0.2064271912468058,0.20917638231228944,0.43344639189690415,0.9088561560672064,0.1828763003774366
,,,,0.4663540335842158,0.6176778278777798,0.43033557552517926,0.5691188617993117,0.2128567947827817,0.22750129188933113,0.39896445848392253,0.8806313077608744,0.33674046840542315
,,,,0.664980577330726,0.7963991067675443,0.5983396569887797,0.7380552596054539,0.22314255954149598,0.20789822140469255,0.6293156893148909,1.0195833444595337,0.23344622421630148
,,,,1.1919608837192852,2.0668427327556853,1.109543355121169,1.7210450357642562,0.619576549161119,1.570181137624252,0.7812815244906233,3.8441667556762695,0.6747025379624372
,,,,3.131015570263148,5.033167626167844,2.1795282468659862,3.6800755988268716,2.7152155161483478,3.679223544896264,1.8231728583519524,10.64613676071167,0.7554498574278578
,,,,1.2234700224778785,2.4430218393947474,0.8883529097463141,1.4084199346244004,0.9822054651862064,2.372660253837439,0.911240275269,6.369999885559082,0.8792743781375595
,,,,0.8488258795508126,1.1960224680868585,0.7192086813412168,1.0556376277098787,0.6181876529988874,1.1341245537959768,0.8193741558286364,1.678566154366869,0.4387956207626587
,,,,2.7568810324356923,4.185821373746515,1.8613549532292675,2.87086335885784,3.427038519220078,4.425996141429622,1.6310838960277783,7.409891175233291,0.6638982098595595
,,,,4.454564492991842,5.917337171364292,3.619327049037252,4.607430755940578,4.035348661153764,4.819145843996898,1.374394046980087,12.159861246744791,0.35781391375523186
,,,,22.731539228907998,30.60641071611944,18.5729024309318,20.95123012161784,21.704601745718644,37.14432955722426,6.864531708820195,51.06944465637207,0.3093263285813
,,,,8.275232628754791,11.062208668021526,3.7546473588661566,4.352057776528128,9.527008413721992,20.66213834635996,2.5199620742077538,22.501180834987416,0.18939648995452096
,,,,8.879498797033488,10.527275625630706,7.628344693463989,9.167677530615483,5.866752446926358,6.973236022827084,3.6298415482831645,18.638713279084936,0.2176334267401812
,,,,5.3373017817834585,5.963069471942404,3.1087613542833,3.3776205263655985,5.620952359587718,6.4663579302491305,1.6298841903812014,14.63527774810791,0.14710672154056903
,,,,1.9690419004743596,2.829322815967049,1.4013976490868694,1.969855473591731,1.7796455193502658,2.5542019329514645,0.9003032833989167,5.98718523979187,0.4627980256566997
,,,,0.7402991541225754,1.0861600401459945,0.6082326588947649,0.8588058350792069,0.49415383720663836,0.7034642720926237,0.6725905315385732,1.546446725857069,0.48600807311539435
